group_id,entity_name,entity_value,extracted_text
908443,item_weight,264.0 gram,"_ full metal spinning reel

super light
only 264g

model ball bearings gear ratio weight line capacity(mm/m)

he1000 12 bb 5.2:1 202g 0.15/180 0.18/160 0.24/100
he2000 12 bb 5.2:1 211g 0.15/200 0.18/180 0.28/100
he3000 12 bb 5.2:1 224g 0.18/240 0.20/200 0.34/100
he4000 12 bb 5.2:1 265g 0.20/240 0.25/200 0.37/100
he5000 12 bb 5.2:1 271g 0.30/200 0.35/160 0.40/100
he6000 12 bb 5.2:1 363g 0.35/200 0.40/160 0.50/100
he7000 12 bb | 5.2:1 | 380g 0.40/240 0.45/200 0.55/100

"
308856,item_weight,34 kilogram,"feeding table
dog weight

asi

370 :442/8| 386 1444/8| 402 £445/8| 418 : 447/8
| 5 | 447 1541/8] 465 :543/8] 483 | 545/8
486 :545/8| 508 £547/8| 529 :6+1/8] 549 : 643/8

me = 3619 kcal/kg coe 240 ml (= 86 g) ("" + *.

"
299791,item_weight,72.57 gram,"gems testing lab varanasi:

gemstone identification report

serial.no : gtlv/19/415003 natural monalisa beads
colour : light green
weight : 72.57 grams

. shape & cut : string
transparency : semi-transparent
» optic character : anisotropic (d.r

sg 2.63-2.68 :
hardness : 7 or ro

monalisa beads mala
amarjeet singh,gemologist(iigj)
"
459516,item_weight,100 gram,"nutritional information (chia seeds)

nutrients amount per 100 g* + %rda**

energy 511.30kcal
total carbohydrate 42.12 ¢
sugar 0.0g
dietary fiber 34.4¢
protein 16.54 g
total fat 30.74 g
saturated fatty acids 3.33 g
polyunsaturated fatty acids 23.66 g
omega 3 fatty acids (ala) 17.8¢
monounsaturated fatty acids 2.30g
trans fat 0.14¢
cholesterol omg
calcium 631mg
magnesium 335 mg
zinc 4.58 mg

*approximate values

"
731432,item_weight,180 gram,"performance
enhancing
bcaa formula

"
731432,item_weight,180 gram,"to support
energy &

& rehydration
optimizer

"
731432,item_weight,180 gram,"to support
&

"
731432,item_weight,180 gram,"supports muscle protein synthesis
decrease protein catabolism
enhanced recovery
zero carbs zero calories *zero sugar

"
731432,item_weight,180 gram,
630869,item_weight,33 gram,", , diameter weight: 33g
8mm

black agate tiger eye

durable double ra

duable free
size knot

max circumference:11.8” (30cm)
min circumference:7.5"" (19cm)

* (1.6cm)
"
523149,item_weight,8.0 gram,"weight:

12. 8g

antique silver
"
558374,item_weight,1.77 ounce,
881883,item_weight,350.0 gram,"shower curtain

180cm

size

shower curtain

j_seovey _y

weight: 350g

three-piece

45cm

size

75cm

weight:

45cm

pedestal rug

lid toilet

cover

siem _

360g

wore

woz
"
529606,item_weight,567.0 gram,
529606,item_weight,567.0 gram,"signature

yankee candle

yankee candle”

il tuo spazio. la tua firma.
"
529606,item_weight,567.0 gram,"gli stoppini in
fibra naturale
migliorano
l'atmosfera

elegante giara in
p vetro con
vy etichette
illustrate a mano

yankee candle

mango ice cream
glace a la mangue

ah miscela di cera
‘ @, ,__|di soia di

br agt , qualita per un
natural & synthetic fragrance 56/ q cc o l o r e v | va cc e

parfum naturel et de synthese

"
529606,item_weight,567.0 gram,"un regalo pensato
per ogni casa

yankge candle

mango ice cream
glace a la mangue

natural & synthetic fragran 56/

-_ ee el

ended teva ge knee te tat cane tipnek aayhohd bilin: }

"
529606,item_weight,567.0 gram,
529606,item_weight,567.0 gram,"x
yankee candle

mango ice cream
glace a la mangue

.
"
752266,wattage,60.0 watt,"4.72inch/12cm

e27 socket

7.08inch/18cm

ac 100-240v

max wattage ;

7.48inch/19cm

bulbs are not included

"
752266,voltage,"[100.0, 240.0] volt","4.72inch/12cm

e27 socket

7.08inch/18cm

ac 100-240v

max wattage ;

7.48inch/19cm

bulbs are not included

"
916768,item_volume,25.0 millilitre,
893692,item_weight,2.4 kilogram,"a frolite easyjet maximum cabin approved

uc) underseat bag
a oq
va)
28l
weight capacity

handle
height

large capacity

"
120569,item_weight,25 kilogram,"grrowar

"
564709,item_weight,50.0 kilogram,"altezza regolabile 3x antiruggine
manubrio inossidabile

chiusura in materiale di nylon
resistentee design unico del
foro limite altezza regolabile e

piu stabile

pulsante di smontaggio singolo
non sono necessari
strumenti aggiuntivi

piattaforma extra larga e spessa
robusto per contenere fino a 50 kg

"
593600,item_weight,263.0 gram,"internal and
external lightweight materials
suitable & comfortable

high-density impact shock lightweight
eps helmet resistance absorption 2639/9.3 oz
"
507988,item_weight,250.0 gram,"tow

28cm

aa nh wn =

@
@
@
@
©
©
@
©

firmeza: media-alta 10

tejido strech argentum: tratamiento
antibacteriano con iones de plata,

fibras soft.

viscoelastica de alta densidad.
fibra de 250gr.

viscosoft 100% adaptable.

sistema tst: mejora la compactibilidad
del colchén,

nicleo exclusivo biopur h.r. de alta
durabilidad,

sistema tst: mejora la compactibilidad
del colchén.

fibras atérmicas: para mejorar la
regulacién de la temperatura.

tejido 3d termofles: de gran
transpiracién.
"
507988,item_weight,250.0 gram,"tow

1
@ 2
@
@ 3
@
® 4
28cm © z
® 6
®
8 7
8
bi
fermete: ferme / mi-ferme 10

tissu strech argentum : traitement
antibactérien aux ions d'argent

fibre soft

mousse a mémoire de forme haute
densité

fibre 250g
viscosoft 100% adaptable

systéme tst : améliore la compacité
du matelas.

mousse biopur h.r exclusif : haute
durabilité

systéme tst : améliore la compacité
du matelas.

fibres athermiques pour améliorer la
régulation de la température.

thermofles 3d hautement respirants.
"
459516,item_weight,200 gram,"one @life

foods

4

wild harvested
chaga chunks

wild harvested
—*- siberian -o—

chaga _*
chunks

hand-picked from
siberian birch
tree forests

product weight:
200 grams
"
599772,item_weight,1.8 kilogram,"homwnanni
osentite

"
601746,item_weight,800.0 gram,"ki kesser®

nutzung korpergrobe empfohlene grobe | gewicht

ubung

stuhl

ka kesser®
ki kesser”

—_

model
ca. 1,70m

"
630869,item_weight,24.8 gram,"tigereye

alloy material

cowhide making

total weight:24.8¢
"
483370,item_weight,4.0 kilogram,
459516,item_volume,"[8.0, 12.0] fluid ounce","suggested use:

as a dietary supplement, take 2 capsules
daily with 8-12 oz of water or as directed by
your healthcare professional.

© third party tested‘
¢ non-gmo'
¢ gluten-free’

warning: for healthy individuals 18 years and
older. consult a healthcare professional prior to
use if you are pregnant or nursing, taking
medication, or have a medical condition. keep
out of reach of children. do not use if safety
seal is broken or missing.

notice: store in a cool, dry place.

made and quality tested in the usa with
globally sourced ingredients.

distributed by nutricost®

351 e 1750 n vineyard, ut 84059
8 | 10014 "" 674

(866) 438-3694 | support@nutricost.com
www.nutricost.com

404529
ntc.5.22
"
208023,item_weight,3.59 kilogram,"picture frame size diagram

(this set of photo wall free installation accessories)

. 170cm :
a
a
3
overall size: 69x170cm; weight about 3.59kg
auantay diameter size inner diameter size side width thick side material
a*6 11.6x15.5cm 8.9x12.7cm 1.8cm 1.8cm solid wood
b*4 15.7*20.8cm 12.7x17.8cm 1.8cm 1.8cm solid wood
ch 23*28cm 20.3x25.4cm 1.8cm 1.8cm solid wood
square*1 18x18cm 15.2x15.2cm 1.8cm 2cm solid wood
detals of the hanging parameters incuded in the photo wall
ornament name number size material remarks
“famiy""etter i 20*20*0.5em wood plastic board
""do what*board ‘ 30*40*0.5cmn wood plastic board
sikaves group 1 ee wood plastic board

"
983323,voltage,12.0 volt,"zs
=

mull!
"
299791,item_weight,7 gram,"24"" box chain

1.6""(41mm)

pendant weight 7g

0.2""(5mm)

"
299791,item_weight,9.8 gram,"rose gold plated

i
i
i
t
i
i
i
i
hi

38mm

28.6mm(1.13 inches)

necklace length: 50+5cm(20 +2 inches)/ resizable
net weight: 9.8g
"
459516,item_volume,16.0 fluid ounce,"for best result combine

mm une |

c

support protection against 4
<=radical damage” t,
aodionced high potency cell c9 |

tector formula”

shield f

with cur qlife

© helps boost ' 4
cellular health* \ 4 | response’ at
& = antioxidant paste! 7

immunity
products

shopnow »

"
523149,item_weight,3.8 gram,"material: sterling silver
10k/14k/18k solid gold
about weight: 3.8g

2 = -
forever & away

engraving name
"
844474,item_weight,0.45 kilogram,"lightweight a packable aiyarenro:

ye
a \
es
oa
=
b
n“n
le)
3
7.9in/20
ia in/20cm x

wog9zz/ule? ol

"
179080,item_weight,70.5 pound,"recommended height
ign

5'3""-6'3

bicycle weight
is) 70.5lbs

@ load capacity
max 330lbs

"
271537,voltage,12.0 volt,"voltage
powerime
pressure «
flow(max

ss
must match th
inlet

"
271537,voltage,12.0 volt,"nnnnnnnnnn
nnnmmnnnnnnh

+ {at

©)
"
271537,voltage,12.0 volt,"micro dap;

voltage:
power(ma
pressure
flow(max:

must match the »
lilet must use filters

"
271537,voltage,12.0 volt,
589105,item_weight,1.87 pound,"storage space

} \ save 50% storage space
—y save —,
24.4in 11.8in weight: 1.87|b
‘=n \ i bin
5.1 | 1.6in
17.7in

ve 17.7in
11.8in
carrying things storage size folded size when not in use

ar, . ee tin

after

clean and tidy
packing cubes
"
748919,item_weight,125.0 gram,
523149,item_weight,21.0 gram,"size: 7-12 weight: 2lg

material: titanium steel (stainless steel)

wall thickness : 0.2cm-0.4cm
"
630869,item_weight,30.0 gram,"product display

20+15cm
adjustable

earent

15cm/6in

free size for women and girls
"
752266,voltage,"[85.0, 265.0] volt","teu r

= ® sarena

"
459516,item_volume,4.0 fluid ounce,"wild &.,
organic

‘il i

a
il
d

wild &., (a
organ res quality

le

liauio drops

ft)

mullein leaf

% 4 ™ i fr’

7 aa se = :

eat, cure, or prevent

"
459516,item_volume,4.0 fluid ounce,"wild &.,
organic

smart

%* consumption

98% i 2 minutes

maximize absorption
with liquid, surpassing
capsules or pills.

wild a. s per
organié ‘“*""

liquid drops

mullein leaf

cn en
pela, biti eae

alcohol-free sy
§ ‘dietary supplement & ss

>» 4 liquid capsules pills

"
459516,item_volume,4.0 fluid ounce,"natural organié
sweetness

with vegetable glycerin

n o sugar... j
alcohol. ; a

liquid drops

t: mullein leaf sl a

by utilizing vegetable glycerin, — ait) esd equ

our alcohol-free tinctures
deliver a naturally sweet taste ,
without the addition of sugar.
"
459516,item_volume,0.7 millilitre,"easy
squeezy!

a 168 droppers he 1 dropperful

per bottle (1 bulb squeeze)
serving size

"
459516,item_weight,679.0 milligram,"easy
squeezy!

a 168 droppers he 1 dropperful

per bottle (1 bulb squeeze)
serving size

"
459516,item_volume,4.0 fluid ounce,"premium
product.

clear
labeling.

vital information
conveniently shown
on the product label.

_ liquid drops

manufactured for wild & organic, llc
au statements on this product have not been 3990 chevy chase drive los angeles, ca 90039

evaluated by the food and drug administration. y se if .
this product is not intended to diagnose, theat, al cohol-free (4 floz ieee ei mementzcom
dietary supplement

"
881883,item_weight,500.0 gram,"due to different monitors and lighting, the color of the actual may be

slightly different.

isabella

polyester cotton linen blend

before buying, you can check with a
different mobile phone or computer to
make the actual color closer to your
expectations. or order a sample first
to confirm the actual color.
"
120569,item_weight,15.0 kilogram,"guia de dosis diaria

pequeno mediano

(hasta 15kg) (hasta 30kg)

~

1 pastilla 2 pastillas
por dia por dia

grande

3 pastillas
por dia

"
641642,wattage,8.0 watt,"[a energ’

pautix
h-sw48ofo08w724-cob

>

bg

[d4

fe

a gw
ic

5 blau l) 3
kwh/1000h 8

"
311997,item_weight,175.0 kilogram,"®
eigenschaften

markenqualitat
starke mdf boden
lackiertes metall

stabiler stand, bodenschonende
kunststofffube, extra querstreben
zur stabilisation

tragkraft: pro mdf-boden
175 kg

egal ob speisekammer, keller,
garage oder buro, die regale
eignen sich ideal um ordung
& platz zu schaffen.

"
311997,item_weight,175.0 kilogram,"®
abmessungen

hohe:160cm
breite: 80cm
tiefe: 40cm

tragkraft

pro mdf-boden 175 kg
insgesamt 700 kg

"
281678,item_weight,1.0 gram,"ter = 100 ml nc
medio cucharilla de matcha sq
half a teaspoon of matcha
how to make
bonsai matcha (3)
at home?

afiade la leche caliente afiade un poco
de tu ellecci6n de agua caliente
add your choice of hot milk add a bit of hot water

mezcla para disolver
mix to disolve

bonsai
matcha

"
318770,wattage,100.0 watt,
318770,wattage,100.0 watt,"10 01 ow

1 oow of power delivery

up to

for rapid charging

charging rate:
our-wosixima _ |

support pd 3.0/pd 2.0/qc 2.0/qc 3.0/afc
"
318770,wattage,100.0 watt,"durable &
tangle-free

reinforced cable joint
15000+ bend test

"
318770,wattage,100.0 watt,"strengthen stainless end tip

front back « easy to crack

es,
j

q

j

ws/noo0l

a

© seamless stretch © seam riveting
process process
"
241608,item_weight,460.0 gram,
955292,wattage,3.0 watt,"data transfer
up to 5gbps
"
767202,item_weight,23.0 kilogram,"100% 5,
a —
print|,
der qree,

2 jatine
sara
kompatibe ~

"
369753,item_volume,3.0 millilitre,"schaebens kaktus gel maske
72h nonstop feuchtigkeits maske
mit feigenkaktus, aloe vera und konjakwurzel

©® 72h nonstop feuchtigkeit
® langanhaltende hydration
@ regeneriert gestresste haut sofort

® erfrischen

der cooling effekt

wiistenpflanzen wie kakteen mussen mit extrem wenig wasser auskom-

men und besitz
feuchtigkeit zu

en daher die ausgepragte fahigkeit, ganz besonders viel
speichern. die leichte gel maske mit einem komplex aus

wertvollem feigenkaktus-extrakt, aloe vera und konjakwurzel ist daher
ein effektiver ,,durstloscher” fiir die haut. sie wird schnell von der haut
aufgenommen und fullt sofort die feuchtigkeits-depots. der teint wird 72h

lang mit intensiver feuchtigkeit versorgt.

zusatzlich bietet

die leichte formulierung gestresster haut eine extraportion

pflege und regeneration. der dezente cooling effekt sorgt fir erfrischung

und belebung.

glatte und zarte haut.

o%

fir eine frische ausstrahlung und regenerierte, spuirbar

mikroplastik ¢ pegs « silikone + paraffine «

anwendung: g
auftragen. aug

allergene duftstoffe

eichmabig auf die gereinigte gesichtshaut und dekolleté
en- und lippenpartie aussparen. nach ca. 10 minuten

einwirkzeit die reste der maske sanft einmassieren oder mit einem kos-

metiktuch abne
frische-kick vor

ingredients: aqua,

hmen. 2- bis 3-mal wochentlich anwenden. fur einen extra
der anwendung im kihischrank lagern.

glycerin, propylene glycol, aloe barbadensis leaf juice powder,

amorphophallus konjac root powder, chondrus crispus, menthyl ethylamido oxalate,
opuntia ficus-indica stem extract, benzoic acid, carbomer, dehydroacetic acid,

ethylhexylglycerin,

parfum, phenoxyethanol, sodium chloride, sodium hydroxide, sodium

polyacrylate, sodium sulfate, tetrasodium glutamate diacetate, cl 13015, cl 42090.

kennen sie auc

h schon unsere anderen schaebens produkte? entdecken

sie mehr dazu auf www.schaebens.de.

unser umweltversprechen
seen,

ey

o> ae
schaebens.de/pb-1001

3x5 ml tar3
made in germany
artikel-nr, 2148

7 | | | il
sc haebenis - 50226 frechen
(e) 4 ""003573°021485

*www.schaebens.de

"
365637,item_weight,300.0 gram," nivud lvaha\ do ssingood ©
alsva ni hoi © x

* sanjoog qnuooog ©
. d3uj jeing

e re) ) yend uneag |

marketed by
aadhya nitya foods
306, tower 12, lotus panache sector 110 noida ,
sector-110 noida, noida city zone-5, gautam
buddha nagar, uttar pradesh-201304
e-mail : support@themidbreak.com

nutrition facts

amount per 100g

% daiy value*

energy 432 kcal a ae website :- themidbreak.com
total fat 22.428 su ap free contact no. : +91 8920237943
saturated fat 15.7 g sssai no. : 22722926000273
trans fat 0 c t c k mid b
g 0 c 0 nl u 0 0 i e ) jyoti food industries
cholesterol omg a-45, sector- a-4, industrial area,
sodium 0.25g ingredients : whole wheat flour, refined wheat flour, tronica city ghaziabad (u.p)
edible vegetable oil (transfat free), desiccated coconut, {§saz no.12715052000034
total carbohydrate 558 lodized salt, sweeteners (e965 - maltitol, fos l95) leavening
dietary fibre 2.58 agents, permitted flavours & emulsifying agents. raising :
sugars 0.0g agents [ins 500 (ii), ins 503 (i)]. net weight : 300g
polyols 20.08 contains added flavour mrp. & : 230.00
protein 958 (nature identical flavoring substance) tel ofl tn
allergen : wheat a
ae may contain traces of milk, batch no. «
recycle keep your
paper city clean store in a cool and dry place best before 5 months from date of packaging

ss, swf sws 7 sw su sw sg sw sw, sg,

"
